id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,image_url,small_image_url
4968,10907,10907,521767,26,60744871,9.78006074488e+12,Chris Gardner,2006.0,The Pursuit of Happyness,The Pursuit of Happyness,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4969,7147831,7147831,7412679,93,,9.78825257459e+12,Karl Ove Knausgård,2009.0,Min kamp 1,Min kamp 1 (Min kamp #1),nor,https://images.gr-assets.com/books/1262695721m/7147831.jpg,https://images.gr-assets.com/books/1262695721s/7147831.jpg
4970,8517008,8517008,8586372,48,385342322,9.78038534232e+12,Alan Bradley,2011.0,A Red Herring Without Mustard,"A Red Herring Without Mustard (Flavia de Luce, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4971,18728,18728,963376,18,684804484,9.78068480448e+12,Doris Kearns Goodwin,1994.0,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,eng,https://images.gr-assets.com/books/1423756471m/18728.jpg,https://images.gr-assets.com/books/1423756471s/18728.jpg
4972,414298,414298,3182399,28,375701907,9.7803757019e+12,Richard Russo,1997.0,Straight Man,Straight Man,eng,https://images.gr-assets.com/books/1430659357m/414298.jpg,https://images.gr-assets.com/books/1430659357s/414298.jpg
4973,10739,10739,1209450,54,375701966,9.78037570196e+12,Walker Percy,1961.0,The Moviegoer,The Moviegoer,en-CA,https://images.gr-assets.com/books/1437668043m/10739.jpg,https://images.gr-assets.com/books/1437668043s/10739.jpg
4974,87346,87346,1616484,240,413774031,9.78041377403e+12,"Anton Chekhov, Tom    Murphy",1904.0,Вишнëвый сад,The Cherry Orchard,eng,https://images.gr-assets.com/books/1464433142m/87346.jpg,https://images.gr-assets.com/books/1464433142s/87346.jpg
4975,4835838,4835838,4901046,18,545052394,9.7805450524e+12,Wendy Mass,2009.0,11 Birthdays,"11 Birthdays (Willow Falls, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4976,7329,7329,2961645,122,026110215X,9.78026110216e+12,"J.R.R. Tolkien, Christopher Tolkien",1980.0,Unfinished Tales of Númenor and Middle-Earth,Unfinished Tales of Númenor and Middle-Earth,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4977,9461872,9461872,14346762,27,385521227,9.78038552122e+12,Ann Brashares,2011.0,Sisterhood Everlasting,"Sisterhood Everlasting (Sisterhood, #5)",eng,https://images.gr-assets.com/books/1327878529m/9461872.jpg,https://images.gr-assets.com/books/1327878529s/9461872.jpg
4978,349090,349090,1260676,19,451452011,9.78045145202e+12,Grant Naylor,1989.0,Infinity Welcomes Careful Drivers,Infinity Welcomes Careful Drivers (Red Dwarf #1),eng,https://images.gr-assets.com/books/1403947775m/349090.jpg,https://images.gr-assets.com/books/1403947775s/349090.jpg
4979,33459,33459,813988,23,60735430,9.78006073543e+12,Christopher Moore,1994.0,Coyote Blue,Coyote Blue,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4980,2501455,2501455,2508820,9,,9.78995389058e+12,"أحلام مستغانمي, Ahlam Mosteghanemi",1997.0,فوضى الحواس,فوضى الحواس,ara,https://images.gr-assets.com/books/1291848735m/2501455.jpg,https://images.gr-assets.com/books/1291848735s/2501455.jpg
4981,87665,87665,1807543,430,160096527X,9.78160096527e+12,G.K. Chesterton,1908.0,Orthodoxy,Orthodoxy,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4982,426625,426625,1167774,29,60542098,9.78006054209e+12,"Jane O'Connor, Robin Preiss Glasser",2005.0,Fancy Nancy,Fancy Nancy,,https://images.gr-assets.com/books/1376473636m/426625.jpg,https://images.gr-assets.com/books/1376473636s/426625.jpg
4983,3692,3692,3266950,100,99478420,9.78009947842e+12,Graham Greene,1948.0,The Heart of the Matter,The Heart of the Matter,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4984,21535019,21535019,40863995,65,141971189X,9.78141971189e+12,Jeff Kinney,2014.0,The Long Haul,"The Long Haul (Diary of a Wimpy Kid, #9)",eng,https://images.gr-assets.com/books/1408500992m/21535019.jpg,https://images.gr-assets.com/books/1408500992s/21535019.jpg
4985,169871,169871,1045176,25,152046917,9.78015204691e+12,"Patricia C. Wrede, Peter de Sève",1985.0,,"Talking to Dragons (Enchanted Forest Chronicles, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4986,2029176,2029176,3131078,51,316018708,9.78031601871e+12,"James Patterson, Howard Roughan",2008.0,Sail,Sail,eng,https://images.gr-assets.com/books/1344264435m/2029176.jpg,https://images.gr-assets.com/books/1344264435s/2029176.jpg
4987,23301545,23301545,41358233,36,1408859645,9.78140885964e+12,"Neil Gaiman, Chris Riddell",2014.0,The Sleeper and the Spindle,The Sleeper and the Spindle,eng,https://images.gr-assets.com/books/1412343723m/23301545.jpg,https://images.gr-assets.com/books/1412343723s/23301545.jpg
4988,18114142,18114142,25441372,12,045141991X,9.78045141991e+12,Susan Meissner,2014.0,,A Fall of Marigolds,,https://images.gr-assets.com/books/1385964725m/18114142.jpg,https://images.gr-assets.com/books/1385964725s/18114142.jpg
4989,18750,18750,1020574,50,452281431,9.78045228143e+12,"A.N. Roquelaure, Anne Rice",1984.0,Beauty's Punishment,"Beauty's Punishment (Sleeping Beauty, #2)",en-US,https://images.gr-assets.com/books/1426861477m/18750.jpg,https://images.gr-assets.com/books/1426861477s/18750.jpg
4990,285011,285011,276514,23,1414310560,9.78141431056e+12,Dee Henderson,2000.0,The Negotiator,"The Negotiator (O'Malley, #1)",eng,https://images.gr-assets.com/books/1406508359m/285011.jpg,https://images.gr-assets.com/books/1406508359s/285011.jpg
4991,13041934,13041934,18206031,7,143417231,9.78014341723e+12,Ravinder Singh,2011.0,Can Love Happen Twice?,Can Love Happen Twice?,eng,https://images.gr-assets.com/books/1321016822m/13041934.jpg,https://images.gr-assets.com/books/1321016822s/13041934.jpg
4992,3124249,3124249,3155594,33,60548924,9.78006054893e+12,"Gregory Maguire, Douglas Smith",2008.0,A Lion Among Men,"A Lion Among Men (The Wicked Years, #3)",en-US,https://images.gr-assets.com/books/1370992593m/3124249.jpg,https://images.gr-assets.com/books/1370992593s/3124249.jpg
4993,43908,43908,1175877,41,380720868,9.78038072087e+12,Raymond E. Feist,1994.0,"Shadow of a Dark Queen (The Serpentwar Saga, #1)","Shadow of a Dark Queen (The Serpentwar Saga, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4994,11466,11466,1559134,37,802136680,9.78080213669e+12,Tobias Wolff,1989.0,This Boy's Life: A Memoir,This Boy's Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4995,3993839,3993839,4039913,30,312382855,9.78031238286e+12,Jonathan Maberry,2009.0,Patient Zero,"Patient Zero (Joe Ledger, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4996,545951,545951,1457974,107,679728899,9.78067972889e+12,Willa Cather,1927.0,Death Comes for the Archbishop,Death Comes for the Archbishop,eng,https://images.gr-assets.com/books/1436632846m/545951.jpg,https://images.gr-assets.com/books/1436632846s/545951.jpg
4997,7942786,7942786,6527880,16,1841497967,9.78184149797e+12,Patricia Briggs,2012.0,,"Fair Game (Alpha & Omega, #3)",en-US,https://images.gr-assets.com/books/1327472384m/7942786.jpg,https://images.gr-assets.com/books/1327472384s/7942786.jpg
4998,17312201,17312201,23976459,16,1423194551,9.78142319455e+12,Rick Riordan,2013.0,The Son of Sobek,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",eng,https://images.gr-assets.com/books/1367948073m/17312201.jpg,https://images.gr-assets.com/books/1367948073s/17312201.jpg
4999,52823,52823,2115103,310,1854596373,9.78185459638e+12,"Molière, Martin Sorrell",1664.0,"Le Tartuffe, ou L’Imposteur",Tartuffe,eng,https://images.gr-assets.com/books/1319501006m/52823.jpg,https://images.gr-assets.com/books/1319501006s/52823.jpg
5000,4701550,4701550,4765865,24,446401056,9.78044640105e+12,Larissa Ione,2009.0,Passion Unleashed,Passion Unleashed (Demonica #3),eng,https://images.gr-assets.com/books/1344267582m/4701550.jpg,https://images.gr-assets.com/books/1344267582s/4701550.jpg
5001,1896346,1896346,1897914,9,1421514818,9.78142151482e+12,Kazune Kawahara,2004.0,高校デビュー 1,"High School Debut, Vol. 01 (High School Debut, #1)",en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5002,10400407,10400407,18324025,4,9953716889,9.78995371689e+12,أثير عبدالله النشمي,2011.0,في ديسمبر تنتهي كل الأحلام,في ديسمبر تنتهي كل الأحلام,ara,https://images.gr-assets.com/books/1304699101m/10400407.jpg,https://images.gr-assets.com/books/1304699101s/10400407.jpg
5003,386234,386234,375913,8,030711838X,9.78030711839e+12,Mercer Mayer,1975.0,Just for You,Just for You (Little Critter),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5004,294047,294047,2492953,46,60002492,9.7800600025e+12,James Rollins,2002.0,Amazonia,Amazonia,eng,https://images.gr-assets.com/books/1440044334m/294047.jpg,https://images.gr-assets.com/books/1440044334s/294047.jpg
5005,46674,46674,1892311,42,380810336,9.78038081034e+12,David D. Burns,1980.0,Feeling Good: The New Mood Therapy,Feeling Good: The New Mood Therapy,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5006,114184,114184,1553106,80,515141399,9.7805151414e+12,Nora Roberts,2005.0,Blue Smoke,Blue Smoke,eng,https://images.gr-assets.com/books/1309286007m/114184.jpg,https://images.gr-assets.com/books/1309286007s/114184.jpg
5007,6528,6528,947822,74,425210278,9.78042521028e+12,Patricia Cornwell,2005.0,Predator,"Predator (Kay Scarpetta, #14)",en-US,https://images.gr-assets.com/books/1310552145m/6528.jpg,https://images.gr-assets.com/books/1310552145s/6528.jpg
5008,720298,720298,706540,40,894864025,9.78089486402e+12,Melody Beattie,1986.0,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5009,254308,254308,1192093,288,1933480092,9.78193348009e+12,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859.0,Обломов,Oblomov,eng,https://images.gr-assets.com/books/1456384296m/254308.jpg,https://images.gr-assets.com/books/1456384296s/254308.jpg
5010,198332,198332,191850,70,743426800,9.7807434268e+12,Clive Cussler,1994.0,Inca Gold,"Inca Gold (Dirk Pitt, #12)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5011,18167006,18167006,25533215,27,1400069629,9.78140006962e+12,Ruth Reichl,2014.0,Delicious!,Delicious!,eng,https://images.gr-assets.com/books/1404478598m/18167006.jpg,https://images.gr-assets.com/books/1404478598s/18167006.jpg
5012,6496815,6496815,6688299,39,446504122,9.78044650413e+12,"Po Bronson, Ashley Merryman",2008.0,NurtureShock: New Thinking About Children,NurtureShock: New Thinking About Children,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5013,1849,1849,2834249,59,044657967X,9.78044657967e+12,Nelson DeMille,2006.0,Wild Fire,"Wild Fire (John Corey, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5014,154423,154423,1612722,73,743497295,9.7807434973e+12,Mary Higgins Clark,2006.0,Two Little Girls in Blue,Two Little Girls in Blue,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5015,589979,589979,2960453,36,055327211X,9.78055327212e+12,"Raymond E. Feist, Janny Wurts",1987.0,Daughter of the Empire,"Daughter of the Empire (The Empire Trilogy, #1)",eng,https://images.gr-assets.com/books/1404668411m/589979.jpg,https://images.gr-assets.com/books/1404668411s/589979.jpg
5016,688191,688191,674547,35,689872372,9.78068987237e+12,Neal Shusterman,2006.0,Everlost,"Everlost (Skinjacker, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5017,8534799,8534799,13402106,23,1439136807,9.78143913680e+12,Kresley Cole,2011.0,Dreams of a Dark Warrior,Dreams of a Dark Warrior (Immortals After Dark #11),en-US,https://images.gr-assets.com/books/1285724086m/8534799.jpg,https://images.gr-assets.com/books/1285724086s/8534799.jpg
5018,7824997,7824997,10872266,63,142428698,9.7801424287e+12,"John Grisham, Richard Thomas",2010.0,"Theodore Boone, Kid Lawyer","Theodore Boone: Kid Lawyer (Theodore Boone, #1)",eng,https://images.gr-assets.com/books/1275094812m/7824997.jpg,https://images.gr-assets.com/books/1275094812s/7824997.jpg
5019,34072,34072,1315,17,224063979,9.78022406398e+12,Chris Ware,2000.0,Jimmy Corrigan: The Smartest Kid on Earth,"Jimmy Corrigan, the Smartest Kid on Earth",,https://images.gr-assets.com/books/1327962921m/34072.jpg,https://images.gr-assets.com/books/1327962921s/34072.jpg
5020,39980,39980,39678,30,142300705,9.7801423007e+12,Richard Peck,2000.0,A Year Down Yonder,"A Year Down Yonder (A Long Way from Chicago, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5021,16163690,16163690,22006731,10,,,Kristen Ashley,2013.0,Own the Wind,"Own the Wind (Chaos, #1)",eng,https://images.gr-assets.com/books/1358119230m/16163690.jpg,https://images.gr-assets.com/books/1358119230s/16163690.jpg
5022,4516,4516,1882717,106,8423648990,9.78842364899e+12,Carlos Ruiz Zafón,1999.0,Marina,Marina,spa,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5023,7135858,7135858,7399114,46,1594487588,9.78159448758e+12,Ann Brashares,2010.0,,My Name Is Memory,eng,https://images.gr-assets.com/books/1307512606m/7135858.jpg,https://images.gr-assets.com/books/1307512606s/7135858.jpg
5024,15054,15054,809754,37,679744479,9.78067974447e+12,Jeanette Winterson,1992.0,Written on the Body,Written on the Body,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5025,7849341,7849341,10966836,42,1450595987,9.78145059599e+12,Colleen Houck,2011.0,Tiger's Voyage,"Tiger's Voyage (The Tiger Saga, #3)",eng,https://images.gr-assets.com/books/1320459742m/7849341.jpg,https://images.gr-assets.com/books/1320459742s/7849341.jpg
5026,605015,605015,591569,33,7203116,9.78000720312e+12,Dean Koontz,2009.0,Dean Koontz's Frankenstein: Dead and Alive,"Dead and Alive (Dean Koontz's Frankenstein, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5027,4591,4591,1987129,44,60894083,9.78006089408e+12,Matt Ridley,1999.0,Genome: The Autobiography of a Species in 23 Chapters,Genome: the Autobiography of a Species in 23 Chapters,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5028,53580,53580,52255,15,671449028,9.78067144902e+12,Sandra Boynton,1982.0,The Going-To-Bed Book,The Going-To-Bed Book,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5029,112675,112675,108493,45,64473627,9.78006447362e+12,Louise Rennison,2001.0,Knocked out by my nunga-nungas,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5030,27526,27526,1008407,34,842332294,9.78084233229e+12,"Tim LaHaye, Jerry B. Jenkins",2001.0,The Sacrilege: The Antichrist Takes the Throne,"Desecration (Left Behind, #9)",en-US,https://images.gr-assets.com/books/1406505722m/27526.jpg,https://images.gr-assets.com/books/1406505722s/27526.jpg
5031,18114068,18114068,25441299,31,1594204993,9.781594205e+12,Phil Klay,2014.0,Redeployment,Redeployment,eng,https://images.gr-assets.com/books/1417987993m/18114068.jpg,https://images.gr-assets.com/books/1417987993s/18114068.jpg
5032,6512140,6512140,4733312,20,385733976,9.78038573398e+12,Libba Bray,2009.0,Going Bovine,Going Bovine,eng,https://images.gr-assets.com/books/1320391025m/6512140.jpg,https://images.gr-assets.com/books/1320391025s/6512140.jpg
5033,25807,25807,808562,115,752861743,9.78075286175e+12,James M. Cain,1934.0,The Postman Always Rings Twice,The Postman Always Rings Twice,eng,https://images.gr-assets.com/books/1344265267m/25807.jpg,https://images.gr-assets.com/books/1344265267s/25807.jpg
5034,6555517,6555517,6549320,36,385736843,9.78038573685e+12,Carrie Ryan,2010.0,The Dead-Tossed Waves,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5035,9530,9530,1267146,33,965925072,9.78096592508e+12,Robert Kurson,2004.0,Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II,Shadow Divers,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5036,8293938,8293938,13142485,30,385907508,9.78038590751e+12,Clare Vanderpool,2010.0,Moon Over Manifest,Moon Over Manifest,eng,https://images.gr-assets.com/books/1320541883m/8293938.jpg,https://images.gr-assets.com/books/1320541883s/8293938.jpg
5037,77103,77103,74541,58,375758771,9.78037575878e+12,Amitav Ghosh,2000.0,The Glass Palace,The Glass Palace,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5038,10710392,10710392,15620818,3,1595144358,9.78159514436e+12,"Jessica Anthony, Rodrigo Corral",2012.0,,Chopsticks,eng,https://images.gr-assets.com/books/1364073067m/10710392.jpg,https://images.gr-assets.com/books/1364073067s/10710392.jpg
5039,21853628,21853628,41125525,17,125001011X,9.78125001012e+12,Lisa Scottoline,2015.0,,Every Fifteen Minutes,en-CA,https://images.gr-assets.com/books/1428638866m/21853628.jpg,https://images.gr-assets.com/books/1428638866s/21853628.jpg
5040,16279856,16279856,22380916,46,385741391,9.78038574139e+12,James Dashner,2013.0,The Eye of Minds,"The Eye of Minds (The Mortality Doctrine, #1)",eng,https://images.gr-assets.com/books/1358659346m/16279856.jpg,https://images.gr-assets.com/books/1358659346s/16279856.jpg
5041,140278,140278,6490729,233,1579126936,9.78157912693e+12,Agatha Christie,1957.0,4.50 From Paddington,"4:50 from Paddington (Miss Marple, #8)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5042,74036,74036,1961195,66,749934123,9.78074993412e+12,J.D. Robb,1997.0,Ceremony in Death,"Ceremony in Death (In Death, #5)",eng,https://images.gr-assets.com/books/1376018955m/74036.jpg,https://images.gr-assets.com/books/1376018955s/74036.jpg
5043,18373214,18373214,2220355,104,345807154,9.78034580715e+12,"Jo Nesbø, Don Bartlett",1998.0,Kakerlakkene,"Cockroaches (Harry Hole, #2)",eng,https://images.gr-assets.com/books/1418343189m/18373214.jpg,https://images.gr-assets.com/books/1418343189s/18373214.jpg
5044,140078,140078,3159799,41,425212033,9.78042521204e+12,Charlaine Harris,2006.0,Grave Surprise,"Grave Surprise (Harper Connelly, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5045,3304,3304,1266827,93,60535032,9.78006053503e+12,"Isabel Allende, Margaret Sayers Peden",2002.0,La ciudad de las bestias,"City of the Beasts (Eagle and Jaguar, #1)",eng,https://images.gr-assets.com/books/1331488122m/3304.jpg,https://images.gr-assets.com/books/1331488122s/3304.jpg
5046,2364284,2364284,14413597,42,9770915343,9.78977091535e+12,"Naguib Mahfouz, نجيب محفوظ",1959.0,أولاد حارتنا,أولاد حارتنا,ara,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5047,68497,68497,731674,46,345460014,9.78034546001e+12,China Miéville,2002.0,The Scar,"The Scar (Bas-Lag, #2)",eng,https://images.gr-assets.com/books/1320435192m/68497.jpg,https://images.gr-assets.com/books/1320435192s/68497.jpg
5048,23225,23225,3239545,45,60751649,9.78006075165e+12,Meg Cabot,2003.0,Haunted,"Haunted (The Mediator, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5049,28553,28553,1592020,45,689860064,9.78068986006e+12,Anne McCaffrey,1979.0,"Dragondrums (Pern: Harper Hall, #3)","Dragondrums (Harper Hall, #3)",eng,https://images.gr-assets.com/books/1410942131m/28553.jpg,https://images.gr-assets.com/books/1410942131s/28553.jpg
5050,9545064,9545064,13472700,34,446574465,9.78044657446e+12,Rachel Simon,2011.0,The Story of Beautiful Girl,The Story of Beautiful Girl,,https://images.gr-assets.com/books/1336851169m/9545064.jpg,https://images.gr-assets.com/books/1336851169s/9545064.jpg
5051,18646,18646,2351782,60,140280553,9.78014028056e+12,Dava Sobel,1999.0,Galileo's Daughter,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",en-US,https://images.gr-assets.com/books/1414607526m/18646.jpg,https://images.gr-assets.com/books/1414607526s/18646.jpg
5052,42692,42692,1437605,42,553241605,9.7805532416e+12,Leon Uris,1961.0,Mila 18,Mila 18,eng,https://images.gr-assets.com/books/1359742799m/42692.jpg,https://images.gr-assets.com/books/1359742799s/42692.jpg
5053,11391817,11391817,16323867,4,545176867,9.78054517687e+12,Allen Say,2011.0,,Drawing from Memory,eng,https://images.gr-assets.com/books/1328837508m/11391817.jpg,https://images.gr-assets.com/books/1328837508s/11391817.jpg
5054,1330324,1330324,1319808,75,071956896X,9.78071956896e+12,Amitav Ghosh,2008.0,Sea of Poppies,"Sea of Poppies (Ibis Trilogy, #1)",eng,https://images.gr-assets.com/books/1327376395m/1330324.jpg,https://images.gr-assets.com/books/1327376395s/1330324.jpg
5055,99245,99245,858297,47,553290991,9.780553291e+12,"Isaac Asimov, Robert Silverberg",1970.0,Nightfall,Nightfall,eng,https://images.gr-assets.com/books/1368557860m/99245.jpg,https://images.gr-assets.com/books/1368557860s/99245.jpg
5056,18005,18005,1878218,18,152018484,9.78015201848e+12,"Melinda Long, David Shannon",2003.0,How I Became a Pirate,How I Became a Pirate,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5057,99208,99208,2803318,39,61129763,9.78006112977e+12,Edward Abbey,1975.0,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)","The Monkey Wrench Gang (Monkey Wrench Gang, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5058,6323821,6323821,6259580,61,1400063841,9.78140006384e+12,John Irving,2009.0,Last Night in Twisted River,Last Night in Twisted River,eng,https://images.gr-assets.com/books/1399850194m/6323821.jpg,https://images.gr-assets.com/books/1399850194s/6323821.jpg
5059,10115852,10115852,15013397,24,006204964X,9.78006204964e+12,Rob Bell,2011.0,Love wins,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",eng,https://images.gr-assets.com/books/1327878550m/10115852.jpg,https://images.gr-assets.com/books/1327878550s/10115852.jpg
5060,9376345,9376345,13673332,23,451233182,9.78045123319e+12,Rachel Caine,2011.0,Bite Club,"Bite Club (The Morganville Vampires, #10)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
